6000	4	4	10	14.3	47.84	83.18	100	93.04	71.02	46.25	25.97	12.82	5.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6050	4	4	10	13.87	46.91	82.4	100	93.87	72.33	47.45	26.86	13.43	5.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6100	4	4	10	13.67	46.47	82.01	100	94.31	73	48.11	27.36	13.8	5.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6150	4	4	10	13.4	45.85	81.46	100	94.93	73.95	49.05	28.06	14.25	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6200	4	4	10	13	44.98	80.71	100	95.76	75.23	50.3	29.07	14.91	6.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6250	4	4	10	12.65	44.17	80	100	96.59	76.53	51.6	30.14	15.56	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6300	4	4	10	12.47	43.77	79.64	100	97.03	77.22	52.3	30.69	15.97	6.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6350	4	4	10	12.11	42.95	78.92	100	97.86	78.53	53.61	31.77	16.62	7.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6400	4	4	10	11.87	42.4	78.41	100	98.48	79.51	54.61	32.56	17.14	7.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6450	4	4	10	11.63	41.82	77.89	100	99.13	80.56	55.69	33.42	17.71	7.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6500	5	5	10	11.22	40.84	76.94	99.85	100	82.06	57.27	34.7	18.62	8.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6550	5	5	10	11.02	40.3	76.27	99.41	100	82.42	57.77	35.21	18.94	8.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6600	5	5	10	10.83	39.78	75.61	98.99	100	82.84	58.26	35.72	19.26	8.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6650	5	5	10	10.36	38.54	74.07	98	100	83.64	59.38	36.68	19.99	9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6700	5	5	10	9.93	37.03	71.86	96.28	100	85.45	62.21	39.42	22.03	10.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6750	5	5	10	9.77	36.57	71.27	95.88	100	85.8	62.72	39.96	22.38	11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6800	5	5	10	9.36	35.46	69.87	94.97	100	86.59	63.86	41.04	23.19	11.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6850	5	5	10	9.2	35.02	69.29	94.58	100	86.94	64.37	41.54	23.56	11.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6900	5	5	11	8.91	34.19	68.21	93.85	100	87.59	65.35	42.48	24.27	12.53	5.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6950	5	5	11	8.6	33.35	67.13	93.12	100	88.25	66.31	43.4	25.04	12.98	5.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7000	5	5	11	8.46	32.95	66.59	92.75	100	88.65	66.83	43.97	25.48	13.23	5.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7050	5	5	11	8.2	32.18	65.57	92.05	100	89.25	67.82	44.95	26.24	13.73	6.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7100	5	5	11	7.99	31.6	64.8	91.47	100	89.8	68.55	45.72	26.78	14.08	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7150	5	5	11	7.74	30.87	63.82	90.78	100	90.45	69.55	46.72	27.57	14.6	6.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7200	5	5	11	7.62	30.5	63.32	90.43	100	90.8	70.09	47.26	28.11	14.93	6.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7250	5	5	11	7.37	29.78	62.34	89.75	100	91.46	71.09	48.26	28.95	15.45	7.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7300	5	5	11	7.21	29.3	61.63	89.31	100	92	71.89	49.06	29.59	15.87	7.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7350	5	5	11	7.04	28.79	60.92	88.8	100	92.52	72.7	49.88	30.37	16.31	7.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7400	5	5	11	6.82	28.14	60.03	88.17	100	93.15	73.67	50.87	31.16	16.9	8.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7450	5	5	11	6.66	27.66	59.35	87.67	100	93.66	74.55	51.72	31.85	17.48	8.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7500	5	5	11	6.56	27.34	58.9	87.34	100	94.01	75.16	52.29	32.32	17.8	8.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7550	5	5	11	6.31	26.58	57.84	86.57	100	94.81	76.42	53.6	33.39	18.54	9.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7600	5	5	11	6.17	26.13	57.19	86.09	100	95.33	77.26	54.48	34.12	19.1	9.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7650	5	5	11	6.07	25.84	56.77	85.77	100	95.68	77.82	55.18	34.61	19.5	9.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7700	5	5	11	5.89	25.28	55.97	85.18	100	96.31	78.84	56.3	35.49	20.11	10.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
